Time	Time.lo	Time.up	SegNo	SegId
0.334132302141211	0.292233441204547	0.443389332482145	1	1_4N_II
1	0.776088401739627	1	2	2_3N_II
0.404166696860505	0.293995378123621	0.498596076882358	3	3_4N_II
0.225918580499417	0.0797874704554305	0.33456392834672	4	5_4N_II
0.415372279582734	0.294241907118953	0.620271040347602	5	5_4N_II
0.30253795751327	0.183319724672225	0.447545265963521	6	6_4N_II
0.69035236857689	0.43447063417383	0.850007775408716	7	8_3N_II
0.411014782870386	0.204510076565658	0.462680152794036	8	9_4N_II
0.355846282970747	0.183266083773278	0.499684770061498	9	10_4N_II
0.517303443094926	0.337921727029707	0.751983627645789	10	11_3N_II
0.374692621577952	0.230405107152632	0.497865393986824	11	12_4N_II
0.493436908886435	0.0488067965465486	0.63777530390967	12	13_3N_II
0.326909373870938	0.236877301833026	0.497838388864169	13	14_4N_II
0.201290190430193	0.098017545687192	0.424414321458965	14	15_4N_II
0.214833418670697	0.118873866742157	0.372926260896065	15	16_4N_II
6.08107909237978e-308	0	0.861882632478658	16	17_2N_II
0.337390312872961	0.213454894827909	0.571911738273721	17	18_4N_II
4.86144744003947e-134	2.99165996310121e-134	0.384615384615385	18	18_4N_II
0.284421547463663	0.128633879261989	0.496871293297867	19	19_4N_II
0.382503388403654	0.14466473529961	0.526655506099667	20	20_4N_II
0.178376539235804	8.76562684833589e-65	0.469222666989106	21	20_4N_II
0.565969145624073	0.33166895645716	0.757263975119558	22	21_4N_II
0.606467390792196	0.406636208793628	0.776602056278807	23	22_4N_II
