Time	Time.lo	Time.up	SegNo	SegId
0.823195180684879	0.581687722686522	0.916716537426164	1	1_4N_II
0.440019418111449	2.87458074704707e-05	0.731150355749625	2	2_3N_II
0.483629551875794	2.25023461219035e-38	1	3	2_3N_II
0.942135449594483	0.726033306805185	0.999999999999999	4	3_4N_II
0.940105734241166	0.810299589732016	0.977218222652083	5	4_4N_II
0.899949338866918	0.741348201274419	0.968437752291974	6	5_4N_II
0.769509509868201	0.570008886040001	0.847484740493064	7	6_4N_II
0.839435122095903	0.6310139972949	0.923272809003914	8	7_4N_II
0.76379506350429	0.499264631147737	0.95230436550746	9	9_4N_II
0.891161957667904	0.637204594995426	0.996866179082306	10	10_4N_II
0.979904605193885	0.643611353303418	1	11	11_3N_II
0.792689138076631	0.543797074708988	0.878155673609235	12	12_4N_II
0.870342806340328	0.587657435653707	0.96247697570261	13	13_4N_II
1	0.666666666666325	1	14	14_4N_II
6.81314879359697e-308	0	0.86194712896321	15	14_2N_II
0.926641043460899	0.608866859138613	0.999415788750664	16	15_4N_II
0.928339777196777	0.551344420788884	1	17	16_4N_II
0.403823974411194	0	0.91004688307994	18	17_2N_II
0.770591104010592	0.326369184504985	0.947353152480933	19	18_4N_II
0.693730673310372	0.37093878150446	0.826496531339363	20	19_4N_II
0.785712287410651	0.357469530131643	0.951162837269772	21	20_4N_II
0.999999999988294	0.236128309224404	1	22	21_4N_II
0.72816848961589	0.0494518360835176	0.999999957818937	23	22_4N_II
