Time	Time.lo	Time.up	SegNo	SegId
0.87387502125892	0.462651895464299	0.987214034194823	1	1_4N_II
0.909049045177267	0.671299816250079	0.999962346444836	2	2_4N_II
0.718713878643173	0.264535719588609	0.892365065395182	3	3_4N_II
0.473201098910658	0.0433269406755539	0.782735348290383	4	4_4N_II
0.893633894894098	0.352883256621734	1	5	5_4N_II
0.943899658199573	0.123289054435636	0.999998636318824	6	5_4N_II
0.764673766173856	0.271487616076913	0.89374686633301	7	6_4N_II
0.876176429268664	0.543289519916104	0.998509153506353	8	8_4N_II
0.743734374719206	0.251486171399223	0.937402466007363	9	9_4N_II
0.84277417711111	0.422749863942291	0.988202406882362	10	10_4N_II
0.787022551455267	0.351157441703913	0.982255651148502	11	11_4N_II
0.868463400905627	0.388114600444044	0.995153257902198	12	12_4N_II
0.559459148103603	0.257470226834585	0.87441358209251	13	13_4N_II
0.814681866459089	0.0586635570249691	1	14	14_4N_II
0.800607828213634	0.207222083518142	0.997820117000097	15	15_4N_II
1	0.0526954363510716	1	16	16_4N_II
1	0.44442646954729	1	17	17_4N_II
0.57443991258103	0.243820709541194	0.916452481235893	18	18_4N_II
1	0.0844843910706261	1	19	19_4N_II
0.745005949615101	0.0642232278196262	0.999998978868254	20	20_4N_II
0.359499495942598	2.97254378922853e-14	0.799894385487743	21	21_4N_II
1	1.60016213366526e-05	1	22	22_4N_II
