Time	Time.lo	Time.up	SegNo	SegId
0.843732850155238	0.700816269291779	0.912275416006265	1	1_4N_II
0.760718601670332	0.645871004712417	0.854414257354387	2	2_4N_II
0.557115538620562	0.236058497636955	0.793845733070768	3	3_4N_II
0.728094004796682	0.544229906512473	0.783055537453399	4	4_4N_II
0.795594868780175	0.482243167349648	0.965818502011415	5	5_4N_II
0.770991641971649	0.592471160484238	0.848067721139993	6	6_4N_II
0.840072505302266	0.544508129053436	0.948605049221019	7	7_4N_II
0.674356923880286	0.157104613530723	0.857470642611699	8	8_3N_II
0.790271467632872	0.479804602239563	0.929770558533757	9	9_4N_II
0.656265008846578	0.52043749695221	0.868056037275483	10	10_4N_II
0.709496248815975	0.532643870213658	0.917544701288666	11	11_4N_II
0.818317453488466	0.520051432344086	0.937393063741703	12	12_4N_II
0.696633075248771	0.450773829110572	0.795557586781367	13	13_4N_II
0.853132803783835	0.382716143124438	0.999579627447903	14	14_4N_II
0.857048767305886	0.322382163808653	1	15	15_4N_II
0.887586360686123	0.295705478285046	0.994396706407067	16	16_4N_II
0.808372915783494	0.203890406843884	1	17	17_2N_II
0.74234685945002	0.45660032400771	0.928195759750729	18	18_4N_II
0.737282268420965	0.492956810231985	0.950966213118445	19	19_4N_II
0.580556077593825	0.0364344272454127	0.907625189249768	20	20_4N_II
0.931111311588477	0.487728347218047	0.955714414592592	21	21_4N_II
0.898353005574716	0.339048062142499	0.950391211701812	22	22_4N_II
