Time	Time.lo	Time.up	SegNo	SegId
0.508158280416941	0.297686413602683	0.688522809920359	1	1_4N_II
0.137064893887755	0.0117580663385606	0.360765939489336	2	2_4N_II
0.288116394904605	0.138660025381241	0.474708566602914	3	3_4N_II
0.48256931560076	0.279730317966875	0.730478967966917	4	4_4N_II
0.213685259885964	0.0873345676833909	0.408981386198407	5	5_4N_II
0.295837966293627	0.12990117277193	0.493394296925618	6	6_4N_II
0.153500414228165	0.0340743130630196	0.388555065254977	7	9_4N_II
0.22448937576252	0.0724727540982547	0.517505258329353	8	10_4N_II
8.12720049772845e-308	5.98846352464202e-308	0.263157894736842	9	11_3N_III
6.52494474470586e-308	0	0.25	10	11_3N_III
0.25954425589261	0.021044784732688	0.644048156201862	11	13_4N_II
0.477815042827975	0.129300607982049	0.915804578734342	12	14_4N_II
1.11218016445074e-17	2.88715399429992e-21	0.583939573311962	13	15_4N_II
0.0397260542875879	3.86253286304609e-57	0.581529279070938	14	16_4N_II
8.13154708594756e-308	0	0.55555555559483	15	17_3N_III
0.379775617221287	5.89011012216021e-11	0.888993495132196	16	19_4N_II
0.29851568657567	0.0299456250916854	0.878087591512903	17	20_4N_II
0.434539770696991	2.81709081712705e-22	0.898579214009889	18	22_4N_II
7.50210310398072e-308	0	0.555555555555556	19	22_4N_IV
