Time	Time.lo	Time.up	SegNo	SegId
0.0425479598700192	0.0302632114323649	0.0554744601841013	1	1_3N_II
0.0310211942254794	0.0255029598957449	0.0459433081869616	2	2_3N_II
0.0274714053639477	0.0131967240114156	0.035824186153127	3	3_3N_II
0.0164325450674817	2.55078440251328e-12	0.152666718752507	4	3_3N_II
0.0313105571860686	0.0236130635825649	0.0383029364639517	5	4_4N_II
0.0164811701994735	0.00794756450782984	0.0532203712191286	6	5_4N_II
0.0431791735547634	0.0299923383938877	0.0550028519906929	7	5_4N_II
0.0365896227865009	0.0238320508338375	0.053250969361675	8	6_3N_II
0.0265862692563999	0.00963814088343324	0.0377333818356948	9	7_3N_II
0.0261922001185035	0.0123220999737966	0.0411339691501544	10	8_4N_II
0.0401855968250522	0.027912768067262	0.0583536597718482	11	8_4N_II
0.0394156580457803	0.0298405110235426	0.0621614459217065	12	9_3N_II
0.0464029652110934	0.0118781781882353	0.106742323694735	13	10_4N_II
0.0352091216505287	0.021856776812027	0.0613787615551189	14	10_4N_II
0.0246089539047546	0.0100528837482983	0.0509613850672253	15	11_3N_II
0.0326239264597286	0.0176420412870224	0.0632849277592998	16	12_3N_II
0.0400163392295385	0.0182097986642804	0.0705533407469111	17	13_4N_II
0.0516835301639909	0.0304761246241562	0.0715308977616817	18	14_3N_II
0.028575909137343	0.0160613062177535	0.0439206255580697	19	15_4N_II
0.0187920599503529	0.000165763603416217	0.0436597108351924	20	16_4N_II
0.0331361667513289	0.0227639717056007	0.0572866589183822	21	17_4N_II
0.0266342763569236	0.00476360481335142	0.0396696534416125	22	18_3N_II
0.0431357151101233	0.0177246113511923	0.0997109644346301	23	19_4N_II
0.0371832952558482	0.00823765233869657	0.0534590019926847	24	19_4N_II
0.0549317141599915	0.0273650960474865	0.0978391188455173	25	20_4N_II
0.0214521944754097	1.05013821146793e-13	0.0887929781157619	26	21_3N_II
0.00707379561271562	1.69554278553581e-39	0.0641654093291696	27	22_3N_II
