Time	Time.lo	Time.up	SegNo	SegId
5.85938780091739e-23	1.06687035866254e-63	0.0540976089467992	1	1_3N_II
0.15919263161205	2.45500454604125e-39	0.374794896929875	2	2_3N_II
2.354911681446e-127	1.73519808106548e-127	0.263157894736842	3	2_3N_II
5.48269487807811e-308	4.79735801831834e-308	0.125	4	2_2N_II
0.0215971264250288	1.34931688816205e-79	0.120112062233458	5	3_3N_II
3.90391647722836e-16	3.41915868593764e-116	0.167111678321429	6	4_4N_II
1.89457249966165e-84	1.73669145802318e-84	0.0833333333333333	7	5_4N_II
8.13964884643122e-308	6.37015996677226e-308	0.217391304347826	8	5_3N_II
8.73807921036154e-308	5.82538614024103e-308	0.333333333333333	9	6_3N_II
3.51438963348069e-104	3.32745401467852e-104	0.0531914893617021	10	6_3N_II
1.02652290772829e-307	2.39564666433749e-310	0.227272727272727	11	7_4N_III
7.64648583495402e-121	4.91559803675615e-121	0.357142857142857	12	7_4N_III
0.92955700606518	0.514334680132069	1	13	8_3N_II
0.0584391021652076	1.75689759956048e-54	0.26753071893418	14	9_3N_II
0.12916254297319	4.30613138605289e-64	0.45765486374421	15	9_4N_III
0.137157133475633	8.31017653551809e-47	0.419741255478982	16	12_3N_II
6.337730070928e-13	1.27772882220719e-23	0.47679173679138	17	12_4N_II
2.38871417159792e-60	2.12907132685902e-60	0.108695807720699	18	13_3N_II
0.00959983547516617	1.9191604850754e-92	0.305079943867066	19	13_4N_II
2.74773628419117e-251	2.21932546030825e-251	0.192307692307692	20	14_3N_II
1.98592249883005e-33	6.35877880750426e-50	0.222655894599964	21	15_3N_II
2.37687720463753e-75	1.67779567386179e-75	0.294117647058824	22	17_4N_II
2.42735760128229e-153	1.61823840085486e-153	0.333333333333333	23	18_4N_II
0.0021623411443832	1.35416984284642e-61	0.173057297436454	24	18_4N_II
1.48562594239414e-115	1.26715153910088e-115	0.147058823529412	25	19_3N_II
2.77555324068589e-199	2.14474568598456e-199	0.227272727272727	26	21_3N_II
