Time	Time.lo	Time.up	SegNo	SegId
7.34212175446934e-83	5.50659131585201e-83	0.25	1	1_4N_II
0.121249121965622	9.09482334054479e-08	0.272143180174437	2	1_4N_II
0.010727809487666	8.67369579412979e-19	0.130046013057587	3	2_4N_II
3.21657321367685e-94	1.42958809496749e-94	0.555555555555597	4	2_3N_II
0.367125557078661	5.60760453552105e-22	0.93632197971602	5	2_3N_II
5.99330341123499e-18	6.79868421565283e-25	0.360074322296263	6	2_4N_II
7.93106913702389e-129	2.97415092638396e-129	0.625000000000022	7	3_3N_II
7.79359014416868e-58	5.35809322411597e-58	0.312500000000116	8	4_4N_II
0.0933758877064467	3.06419229099033e-57	0.328023286747701	9	5_3N_II
0.148805412344421	0.0170031726772511	0.369273770506712	10	5_3N_II
0.22491843513113	0.150142898378934	0.373400595416196	11	6_4N_II
0.0127826657567508	4.72741592729094e-40	0.376105459253946	12	7_4N_II
0.246340415769111	3.14562120508454e-42	0.637627242458219	13	7_3N_II
0.192813840153825	0.116317137195633	0.357778277952638	14	7_4N_II
0.0645005801016228	1.02556353405111e-40	0.395782219912462	15	8_4N_II
0.155914563841575	0.0175438481966646	0.310899008276846	16	8_3N_II
0.122789062447468	0.0888117400188458	0.281549017398574	17	9_4N_II
0.131319297254195	0.0480336402611861	0.349237147037995	18	10_4N_II
0.105759363712749	0.0148786590410363	0.426424481904076	19	10_2N_II
0.220014771191617	3.13245741859709e-30	0.697814545308745	20	11_3N_II
1.27990636415132e-38	6.98130744082537e-39	0.454545454553663	21	12_3N_II
4.15609642014529e-33	2.55759779701249e-33	0.385217853051906	22	12_3N_II
0.132985503738351	0.0368650110427681	0.282434846198059	23	12_4N_II
9.04577260238048e-124	5.81513953010174e-124	0.357142857142857	24	13_3N_II
0.0775452424194706	1.79098812661443e-26	0.280271579637467	25	13_3N_II
0.146494506647068	3.43400174977805e-25	0.466098471751737	26	14_3N_II
1.47075433466507e-91	9.80502889776714e-92	0.333333333333333	27	14_3N_II
1.96905715289504e-133	1.35372679261534e-133	0.3125	28	15_3N_II
8.21307755096704e-193	5.79746650656497e-193	0.294117647058824	29	15_3N_II
3.63971989953732e-26	1.13095377793231e-27	0.274585582668833	30	16_4N_II
0.349898830712595	5.83019727052185e-32	0.838902802009701	31	16_3N_II
0.241534854348716	4.43079274610126e-44	0.755509514731709	32	16_3N_II
0.500049550069316	4.85867550016478e-297	0.865591378248118	33	17_2N_II
9.42503507404148e-85	5.6452445909052e-135	0.357142857142857	34	19_4N_III
1.33399177835188e-241	7.78161870705262e-242	0.416666666666667	35	20_3N_II
0.184752266777423	0.000123678227276856	0.467007076655411	36	20_4N_II
5.64562137850927e-102	4.46945025798651e-102	0.208333333333333	37	22_4N_II
