Time	Time.lo	Time.up	SegNo	SegId
0.155121480840504	7.5008091746115e-34	0.339173861835818	1	1_3N_II
0.069188557889734	0.0219883733541156	0.169279477044034	2	1_4N_II
0.0821016003142543	0.0402613376422319	0.203965815588757	3	2_3N_II
0.0841644194551319	0.0298249526777775	0.181852024176659	4	3_4N_II
0.126786047748985	8.16662577792564e-79	0.325944797955148	5	5_3N_II
0.0856883600678333	0.0408523957957409	0.270951464775393	6	5_3N_II
0.143138153518525	0.0712276784034308	0.205768445762493	7	6_4N_II
7.13311350402685e-45	2.79030762960455e-45	0.185185185206322	8	8_4N_II
0.112094796849188	7.22418420434431e-28	0.464703484540012	9	8_4N_II
3.84452872224006e-290	2.0970156666764e-290	0.454545549283844	10	9_3N_II
0.225731688016266	0.129782966256255	0.44761276415685	11	9_3N_II
0.288850459685185	7.26854177417043e-39	0.713566705952908	12	9_3N_II
0.278390626874823	3.57417899305116e-39	0.725639475701678	13	9_4N_III
0.125466829256699	0.0351568340250723	0.22002319527763	14	10_4N_II
7.0753706838618e-308	4.12729956558605e-308	0.416666666666667	15	10_3N_II
0.197233266880748	0.0592029998911818	0.304564516478698	16	11_4N_II
0.259161507901302	0.0808123378144145	0.467966035567567	17	13_3N_II
0.078567339480797	0.000163697363619429	0.276158752874515	18	14_4N_II
0.0921489129868404	4.89518403291106e-24	0.230379431836977	19	15_4N_II
0.372761234074497	0.130771486627182	0.735265606838721	20	16_3N_II
4.58113605657064e-308	0	0.555555555555556	21	17_2N_II
0.189313194886311	0.0693129673671483	0.346449376487033	22	18_4N_II
0.0438046649434696	3.05940156911987e-32	0.216249852275492	23	19_4N_II
3.28841588749941e-38	6.74657159098358e-54	0.112761318146739	24	20_4N_II
0.146788047485821	0.0552249952343118	0.391299254184474	25	21_4N_II
3.73344224868877e-192	2.69637495738634e-192	0.277777777777778	26	22_3N_II
