Time	Time.lo	Time.up	SegNo	SegId
0.0839606301229758	0.0306364796886804	0.210252599378499	1	1_4N_II
1.9543232595953e-61	1.80399070116489e-61	0.0769230769230769	2	2_4N_II
2.8042179094143e-50	9.69361399083721e-52	0.0961551960849661	3	3_4N_II
0.178064757906089	5.08063444573012e-35	0.502894246263174	4	8_3N_II
0.189526489191508	0.0585343477268948	0.473329531591033	5	9_4N_II
1.60482898546881e-91	1.39908167963948e-91	0.128205128205128	6	11_3N_II
0.150922886836352	0.00710265579141167	0.330183702322278	7	12_4N_II
2.63383114693836e-34	9.21997259404727e-38	0.172420651288665	8	14_4N_II
9.69160734827775e-78	7.7532858786222e-78	0.2	9	15_4N_II
7.07031668650989e-308	0	0.714285714469002	10	17_3N_III
1.54182149357873e-136	1.26649622686825e-136	0.178571428571429	11	18_4N_II
1.02379054137827e-37	7.91110872883212e-38	0.22727276547935	12	20_4N_II
0.238522322814757	2.16776723978428e-60	0.649376321823829	13	22_4N_II
